"HAUS","ANLAGE","ABLEINH","TOUR","ME_MA_ID","CITY1","CITY2","HOUSE_NUM1","POST_CODE1","EQUNR","ENTSCHEIDUNG","REGEL"
"ECzLHMorXVcAYRnWDKdfPo/uBaxBLkeU+YqLSBl","lfjJFzDHxZfjJMRZLRt+UoXTOrdCKWLlxWxlcGZ","J09A5014","J09A","LTaERRqItfMVBGhzU+fpmTdXqAtuRwT/EkDGvGm","Altena","Altena","48","58762","VKtZqZSSzZh/wDJvEyUdyIvJYFs+ZBVcfBmVNQS","KSA","Standard nach Anzahl Stromzähler"
"fNe/RIhzQ+igjZfIhDZtVLGQCMjbMZc+kmQUUzT","ccUcxRpAqDfuqVZlZxYbTUDuYVQxqPILRisWFBU","J09A5402","J09A","ORQNLgQzMYXpFdGj/b+BmtZBMWRc+EIoZ+URdSx","Halver","Halver","11","58553","/PaWqBzIUzLe/ikCIUfVoShKYVbDJg+lSwsBOeW","KSA","Standard nach Anzahl Stromzähler"
"bKLeYnSqAvcltRUJrWTTV/IZSY/LzMoqORYjCck","azKHaUPEWRGkbyGX/XJwPXRZd+mRDaZw/vxXogU","J09A5406","J09A","GIZZjHgZuRRrtQGzTmZVgWUIGRx/qBKFRtOWiHs","Halver","Halver","8","58553","SSSIwigYHCWKZmpcYvrUXIXA+PTfWRKUwQUXSOI","KSA","Standard nach Anzahl Stromzähler"
"DphRDWaIofhFTAOPZUzVYdwNXxRsUfnvsoDXiZE","TasVJJZtBopIDlTmPhvwirRAoVFlpqNx/eJgbxw","J09A6101","J09A","YkOmhUzUMTSgSaYxcEmjmYrdQzUQijKmX+nZM/S","Neuenrade","Neuenrade","73","58809","sB+siWVYhSlKUciWyTJFpFSWwDTxZpY/eHacPTP","KSA","Standard nach Anzahl Stromzähler"
"cdrYWqmG+LwRmDdsywiKySDFqXfBWncRRD/aPdU","DGIWYypVswfvZEQQRkmBRKiJRowM/UEDZHWAxTd","J09A4011","J09A_L","UTVKCTDwOiLcGUwUDDPh/kRcZsYmLmuGWEvmLXL","Lüdenscheid","","52","58515","n/WCVxyfiYHGGQbWJBzOjeDZySIVQjDZqRKzylf","KSA","Standard nach Anzahl Stromzähler"
"oZQwvj/WBYWdjqixqERKRQsYyHPbfHcZXyHVizR","dKMSrPmZYaJqWflqiMZqjtqxkVNWTPYceHZmuBz","J09A1703","J09A_J","XQkuOxtZTvXBLFXWZXXNWDkcchdbSdTNZV+UwcS","Hagen","Vorhalle","24","58089","/kUXtVTpcMFAnSmZQTcYpWpcR/eGXiRNoyGSuZc","EVU","Standard nach Anzahl Stromzähler"
"rRXWlQBiUuDAYWfQtQdWXzSsRhAvTSnBxX+QpDN","y/R/pAUSQukWXjtDQLCnfUeSlPOQSTgWftXoDsn","J09A1704","J09A_J","hzSdcKniegpJuPTqzJmCfY+rBPJzOKneZXbAdxe","Hagen","Vorhalle","1","58089","DSsaZRGrQTs+kwUITU+TMOZXDAcKZRiCwGUJKsW","EVU","Standard nach Anzahl Stromzähler"
"nEyKs+IytaXjjVikzhLfYWUXWYI+zLLMCgPeunx","dIP/ohYXHMhTbLUDaMlpBFmAEDlsPShZMMOIPjQ","J09A1701","J09A_J","zVr/SxsRbcQVZskbexRrftSry+iebVkPTzShfFv","Hagen","Vorhalle","5","58089","jM+rRSGqSkb/kmAmbpwGBQerSVXRIfWASmRYUTk","KSA","Standard nach Anzahl Stromzähler"
"kAkJbOTYYXBJxTQSSAuQswyVxRvTXMGqMnEIfMX","eVmhTOKJruQt+GL/kxktYuoYXSKvEgtQXdNcQTB","J09A6101","J09A","fCDxa+eU/SNEumVZMZYCjhVLIsmWzUCLgK+MSzh","Neuenrade","Neuenrade","22","58809","WwqJTWYVpRFIANgepgMCSMziZkQGjZLHpvSUBQE","KSA","Standard nach Anzahl Stromzähler"
"ODRRcZnoUHTZaPQYUtcjncQYlfTTolHIXeRbPEb","utJshbqQyWRhIWfylswDvQbeWMoTgTnvVkNksSw","J09A1701","J09A_J","cjgGXWQjbiGFZWSzTiryVYTapZOYMkQLXsrxiRQ","Hagen","Vorhalle","14","58089","YlqRMNnZOvWXpeYsWxOWNNDyobCYesmcQHPyV/R","EVU","Standard nach Anzahl Stromzähler"
"EgGAMDCpXfACygFWvobWSoxPyWMoDvUlCZYMuqZ","yxUcqFuOCyREIgSjOfIsosZTZtXXZehcMkUxWdD","J09A6102","J09A","ZApVdpcADkTUQ+vnRpegSsQDqaWalxVQvvDDjUE","Neuenrade","Neuenrade","31","58809","gpJRckYUkzNxAOZVyXkttNPVFsrRrMpUuPVJvVr","EVU","Standard nach Anzahl Stromzähler"
"ZCRKxeodPArgmyjmYfEeownHPvSDoQby/IgseXf","r/VXEbBBQYZRVTilTsnikIATdBAbkXPCftRU+kY","J09A6102","J09A","unGeUT/NeXN+EWvwRUASUdSXwLNZZMdxaGQwigA","Neuenrade","Neuenrade","19","58809","XqxiMhJnxXQTWrIaXVSGRGHrIXOkTqOXhG+TTFr","EVU","Standard nach Anzahl Stromzähler"
"/KlROkAdTOIvgkVBnGdcPAcpGfQONUTmYBYXTqe","cD+ZSmvRphyDzZpXpIYPHvGUVPVXOZBYg+OPEFr","J09A1702","J09A_J","zVtYR+TVWQMwpvXQCspsXKMrPkvcfoBOREOqqIg","Hagen","Vorhalle","62","58089","rWXGNinesWKUWGVkNeLhode//HizsVaxBhJQMfX","KSA","Standard nach Anzahl Stromzähler"
"fqCXoRHXjpNkWxQNLiiaFiQwzDMLDbYuXXbLVHe","DBTjA/YSgWNyhBwDVOZRBjLnCTZ+tOiRazYWFjG","J09A6101","J09A","qlTguakRVTLkYHnvk/Jf/eERsrsTnpfVmEYDuGV","Neuenrade","Neuenrade","22","58809","hhWjYN+mPKVVPbLwxSRMyIQtWJhsV+McjISqTXc","KSA","Standard nach Anzahl Stromzähler"
"UrKSZoxWQzYgqeLlYLitCrWEDAyfSsFWAaTURUA","ZvjZJTF/fQHQmUDzVF/CjGZfFmDHhWiZJqXLITn","J09A5406","J09A","SwVYdsVWIgAbnHAVrBtyusSZXGauUxObNTSFdjj","Halver","Halver","8","58553","EpAShStYkBKSvthnmjYVSUspWnuWuKiwRJyHcuj","EVU","Standard nach Anzahl Stromzähler"
"xyjHRsqWQDZh++nbSC+QSOLkVhCq/IckZMfQcXZ","LXXUeHZWBpqLST+LUUKXYZPktUzEkRtIVCYIvLT","J09A1701","J09A_J","RLDFSPXQftblnfkmmDYvRMzSJHHcZBWKfbUZTpt","Hagen","Vorhalle","18","58089","lOUmSAxVYWAYtwAaSvVwGftXoejSVsjvcZTXlSI","KSA","Standard nach Anzahl Stromzähler"
"zENoKvZOgTCxleXDS+tX+zTmKCLVfRROngCpVMC","BSWyOiOnEwTkpxcsFxYbPKYJLkJBJDrpTmk/CUN","J09A1702","J09A_J","xhCZFgrOdGdgalNACyQvBVIcHhLQdDaUxjdpkjd","Hagen","Vorhalle","34","58089","OtVSdAxIWMlJMmKD+gAvISVvHAjQRIGlYStbmnx","KSA","Standard nach Anzahl Stromzähler"
"foVQuXiXYTfKbAEPZDmaRHPULXuCySEMkt/ACnW","jfXOnNMevwGYusmSByMgKAZBXhBaURVjZzXnoIm","J09A6104","J09A","VYWXYQQiVtrixY+RDYKtXwFSLTuzWUEXYfQtvOj","Neuenrade","Neuenrade","28","58809","QsTVrXCaZVZYFaWhTZTtUbKbkfaFRwDQVuEYO+j","KSA","Standard nach Anzahl Stromzähler"
"ggejbrpMiZcYydpTslUUmTBrIYVgZMefLISVmB+","ynINERarVwRYumYmVeGFqUCWCxEwZEysNbratUk","J09A5401","J09A","HtkMNMzJYlUIwUGQPQZrSWRWIZSYzIgQH+GWguW","Halver","Halver","1","58553","UDRYhSPZWRJ+WMkBlKGRdSQXaG/vmWgEIIOiUDa","EVU","Standard nach Anzahl Stromzähler"
"eQ+LkCO/XpeMPTUSarOWvsjXUSBQGnkNEvSasdw","sVfuLHRB+SWiWzZeWUdVFNZtRvTzUrZKjPGORvg","J09A5012","J09A","SddRdxXCJEAkGZewHJkxVZSWXKZrZzQAgBATICV","Altena","Altena","2","58762","SHHmJiUkJJzYDLuKKVQOQGWQTTlmPn/UeTLIvzz","EVU","Standard nach Anzahl Stromzähler"
"bL+LAgdjHYvqSVSTGNkbXcKDfSyWJwQGvanaKXk","JcqRzVzDDWFReLXYhLLWlcHIUoXLJMORVGHsABX","J09A4011","J09A_L","npcZRcgIZywdfRhl+i+EBLjKQY+LWRsE/CYAGFn","Lüdenscheid","","43","58515","chggOdRNmffNQpLVNpihQlnvk+DKWyhYGsSQf+F","KSA","Standard nach Anzahl Stromzähler"
"cVFiXOgnnxWfrwVSMcBSnWRSiuJrDfeYeHLLsBf","rAhZdqAzGDKZujrQQHMyoFcZuLVOnGVSRXlsPfz","J09A4011","J09A_L","LTgYOBzNsJpXbZhMPXdvuNisQWWzCyWsiRzpxtL","Lüdenscheid","","15","58513","mzuRIYCNnmmloqSqURNvrsyUq/rESgChloScUFK","EVU","Standard nach Anzahl Stromzähler"
"SFtQQjeNePBbZepmCANPCYaXjyctSQXVrn/QGkb","EvQcqggRXVWHkwC+DeBKboHUvSTEvoZaCSrnRfm","J09A5402","J09A","WiJtgvUxuogtSlZ/kIwDVzlKEDzZf+BSZRMZPoT","Halver","Halver","17","58553","JGMsXovoYm+BFQHVtVjiuVZajSLvivQfSdXXybX","KSA","Standard nach Anzahl Stromzähler"
"IToDnRoztdanwRkCQjZkRwHruBmfQZeXPcEytJZ","VgOyNphuuouXtpZYvOeJJQSQjiNrQdZqekOPtbV","J09A1704","J09A_J","KMuTiGYrtETRQYDSITQaeHjWiLZnpVuWnTIPQYc","Hagen","Vorhalle","29","58089","QhmqXEudGQztNWNlnQRgRBdq/QR+NNFUhQHVSeC","EVU","Standard nach Anzahl Stromzähler"
"SxRnWYoaps+LyHxWX+SQCsMyzgkMfbXPEeRNWhk","N+QjhWOtSNfInTSz/rupStPVmEiSQWAILtoyVEJ","J09A1704","J09A_J","OtecFq+sZYV/UojPsVKUBoqABuGduAmJLWZXtyg","Hagen","Vorhalle","2","58089","YwSEZFIRkTyJOBglQRWcuIXOUXcbpRytYfkLbrT","EVU","Standard nach Anzahl Stromzähler"
"TNINSqIsEadxGYieTLJf/oDyTZJowqmHO/QdGfo","RUrVOXnuMzCjgtbEqVCZWHRYoRtoYUgojxXTK/q","J09A4011","J09A_L","AtuvQQQpORJQifcFPRHVDmEFURfkesRWFmgWwyB","Lüdenscheid","","8","58513","OLVUCZgrTgTVXASenJuOUOKSXiGbHdOkxnLlCjB","KSA","Standard nach Anzahl Stromzähler"
"VFQXjtV/txqpycmyBKRHFmBkLP/h+gKWRdUKgQB","fHZLlxkiWOJVPYankUeQeHzNSSYcwIGyeftjuaY","J09A5015","J09A","rSHnpUWQWjnmngkEuCsu+zcJQxrKWZl+R/IYwsP","Altena","Altena","37","58762","KEAHwPTGPWTQTdIRccZUzQfwf+EBqumbQiwkbxD","KSA","Standard nach Anzahl Stromzähler"
"BDsKbTYGdcKZZG+oh+syWaZUfUaZcaiWrFTRDST","NcXCkTZnxGWavzZyJmSoVBREVRYiGXTZd+Fifya","J09A1702","J09A_J","SwXZDuldSXpDGXCffYXmhVRZTZSXpxxrBZUSH+y","Hagen","Vorhalle","3","58089","pxSoSXxrxXzITTbBeQn/LoSZpYNQIxTIzGUt+ht","EVU","Standard nach Anzahl Stromzähler"
"/anpkuflTwruVlSijbaYJZztzBYDgEVSdfssHSR","sXfSC/drSXZRfhiTATSVtmwRUYmRATAaWTLziJp","J09A4011","J09A_L","KnUsgPQZTTwYbBNzRYIBvWpZOIoGMQnDBYHAUVZ","Lüdenscheid","","3","58513","VbGhmYUvyp/SWolIxiRRJtTdGcWaDCXvTzYPWDZ","KSA","Standard nach Anzahl Stromzähler"
"o/TUaVQZfYmWukewLvkjbjQcQXFyMZXlSVcLjVS","ZPLThRVmNrBNfuW+sumFzTBYTUbGJMrCWk/wgZb","J09A1703","J09A_J","qlXpePRwHsyCBbwcyeRnIYTgQCZUwSdnOAgidAV","Hagen","Vorhalle","22","58089","URhRYQXESRJwoklYlelUVTOhTFUoLbHlZQXdhBR","KSA","Standard nach Anzahl Stromzähler"
"/mTZEvLaZK+YGVzeA+RHdXKymxekHVNqR+irrAe","SSAlRLnKDkZRUPvmQRoT+qnSStWYqlTYWHlsUwi","J09A1701","J09A_J","ORUOWPusGxcvdfSjxU/hkRHMgUvZLXahkuhXVBy","Hagen","Vorhalle","29","58089","SgtXFSDCKbPRRXAQbDYutPYzuzRXKqmVtYQXAXK","EVU","Standard nach Anzahl Stromzähler"
"eRAkYAiIwnaPFMVRjZRZMVeIRkBWkEe+LSRZJWC","sIPcYxdvBkpXCgjanVEoSU+ybbgHTzRtZig+m/N","J09A5404","J09A","gMvXWzUNCzSrXaVIQwIIfNJTzYZkrTUQUI/iZUS","Halver","Halver","18","58553","I+FDdBdOaiLIrVrrXnZDgQcUtddvvEUBoWzcJSU","KSA","Standard nach Anzahl Stromzähler"
"BkkPEvgGtWSRfUCwrZcRwWfaPBrPeCRHwUnD+f+","bmLNiWwxQxGVlmmooYXFClMrvQ+TcTXVWHCUVza","J09A6102","J09A","oUYwwZQe/FUcrRTWBaWjRNpwaDBdMGoRdaPqbqA","Neuenrade","Neuenrade","30","58809","KLMiUZQGNWZYtXDCQIrRGYMvFQYKQURrHNUVLSk","EVU","Standard nach Anzahl Stromzähler"
"ThQbtlP/D+wIVUCGWexEUlJvkIDUROiZuyMllQZ","rkVTwQRcvSQHTMTxifSgHJgNCgrAYuToRZMQKpL","J09A5406","J09A","zVxhVNAPZvQEnRtZSNALuhXmJsVrtEnZYUmkJVU","Halver","Halver","7","58553","ILOeDPMEcRASGxcZiLqkZHbSmpXvyLfAkRZLn+Y","EVU","Standard nach Anzahl Stromzähler"
"hXlzaDUWZVeFbng/esOpUqYnEWcIqWsebVMU+oq","D/xEHHnaDgESaOUZVPHDYmWXpRB+rqlYVlaYSJR","J09A1611","J09A_J","dtxpUNnJOJUsOdvLhQXVTFrZrZmloAuGQNqNWTV","Hagen","Boele","1","58099","GLaywlVPlbWXWXDtBKSvpHSFtbcgXRdGCXuZPqk","KSA","Standard nach Anzahl Stromzähler"
"uYrTftAkGDZrXAiDAKLFNsMtCFIIksybYOKpnlN","BoTVmYKPswMLAmGgTNBVlwfTORoWdxXQjnFQHqu","J09A1702","J09A_J","ZuupVKJpAUlycY+cblrSXbmyNTPbIxNkxTB/YGD","Hagen","Vorhalle","50","58089","QNsNEkYiuRXTZMfQZVXckcZAHFMAcxHuRQmcopx","EVU","Standard nach Anzahl Stromzähler"
"yWQPAcXWH+PDBZKHWULNgKIXkDuVuZEQoPrmyWl","sgIyXWXMZkIeTYXiYjDtsmPnEaSSWRHzXflGSyk","J09A1703","J09A_J","RLGvBZHnikYOUym/TlUfedjWJSlabgQfKHQkGZQ","Hagen","Vorhalle","37","58089","zejEXfUGSBSNRPmIDBJrIZVhlJfHRfwy/WZVePX","KSA","Standard nach Anzahl Stromzähler"
"eraSFtY/VZZbntDKAT+lJOGSjTZTvVVSKfBAZlj","tYJHVkgsGZaRvYgJZjGY/ZTF+YRTRcIeLZXMXxj","J09A1702","J09A_J","npgiYgBXMPEThFHpBZYwwXyFpnWmPTIuWYTRTp/","Hagen","Vorhalle","30","58089","wSWFSUfAEZdNIZtMhyjVvYzYTQzLcRduTarSIfe","KSA","Standard nach Anzahl Stromzähler"
"qUmZdNOXxERpt/yGUXwLqIvnnaDHef+rSRiIWqT","mcbGVvYULMs+WyYaNzXxlCHbWLTRBwRQTyOQtgF","J09A6105","J09A","VOvnvXUFIfiyDYKutVm/yoBnlyTTazRKPBSlGz+","Neuenrade","Neuenrade","31","58809","OleGPZZVSeUkVFfgVXStDsVmZBRnrdVbHentaqa","EVU","Standard nach Anzahl Stromzähler"
"cpPTsXsUaRrVvSDVXyDVVYWdJRVQtEYrxgtztWn","/bFaCQTUWYQXTCl/cUwtcodhSfkVdVJzREmPeBr","J09A5017","J09A","JCWnnYlsmWgcK/PzcTrRThDuIZZYFXS/UTkZaAR","Altena","Altena","9","58762","cAodXVCXbSOBYSVXYkyhSxVLmZxrhWTjuQqXgtL","EVU","Standard nach Anzahl Stromzähler"
"bTWJEUTAvFvmgSqCtFXjlJWa/eizpMNgXLOnFjX","HRUUDwxWOmSW+agrMbkueHKzSUIwEbRsmMzrkAL","J09A1701","J09A_J","xhNVEdCNrcSdHKzAbfEEnQqXvTIfarSxVfHhq/k","Hagen","Vorhalle","31","58089","yU/KHkILeYcEtSXhgzQaQtBJnRrbrvRyYFTamYj","EVU","Standard nach Anzahl Stromzähler"
"usYGQQtephNVXhTJJcReUrQiXqNQbyuSyzZ+KfQ","XIOmTjQodtHYIiDZGsOmIDNRCfSszXarSNRegQP","J09A4011","J09A_L","cjsSFuSJUsZoQCKgWFpXmZBBWJjAsSQTQsKQsNM","Lüdenscheid","","2","58513","TOoNahrl/KRQBcccRwUCPvpNuKWTRrhIxQQYZHj","EVU","Standard nach Anzahl Stromzähler"
"YJl/SBYXmcuSRVGncOgGCxptJTBrXONxxQuVKcT","CQScRECBUrGjTJDmRoPRJYDSKLIzqc/tDFPNnbB","J09A4011","J09A_L","gN+IXnSRcTRFNhXhW/xZynaCXZfYpgBtSCYXQRY","Lüdenscheid","","21","58513","ZzNIyXGPGgrtVgVIBprSmJUhbthSQQkZOlMUAc/","EVU","Standard nach Anzahl Stromzähler"
"AYUJVXqnEBZUXFGLWaVBvzKFUlLxRheYlYSWzSZ","YEqQwVl+VQMlAVuvYMcUCrCfSQ+jEpVuYTTgWQf","J09A1703","J09A_J","xhPQDjVUyWWAtrgDWoSHQzinZXyqZiSfLAjXhbA","Hagen","Vorhalle","20","58089","ekMXylZLBbNi/YQIfQkSeB/tAYBWqTbByXZkDdZ","EVU","Standard nach Anzahl Stromzähler"
"iyKfOETXUnpTQNGejIVmdVsYRqIXemT/KiBvvYx","xVSorYBwZSRFT/QSweJETtSJiIgVhWyQPGpcVTH","J09A5016","J09A","cIkQWzSJZUdyBUiNhWWWPODaSWFUiBRHOYtIuXz","Altena","Altena","5","58762","Zuf/NLwqOXUzUXTFUs/XVJOVfbE/YvxZ+DvlUqM","KSA","Standard nach Anzahl Stromzähler"
"XqsScqTjsYLEIWlFtrbrRXlQjsYHYPlGvNNXnZX","KJNbQRQFvfQxHl+aNauDYhdGisvZCrkEAwUokPB","J09A1611","J09A_J","jIdIQbQRCPTVAYXoCZQnnlgyUYUDVMORUmjsEpS","Hagen","Boele","48","58099","EYSZ/YXQMtxPWeZIcNWOLTLtXVLsetQZjMRtWPE","KSA","Standard nach Anzahl Stromzähler"
"EFFIyyZJdQQqFXIlew/cZgkBdZOTannjZkdZZlF","wahKgSdzyBpRb+BVzNfQSVFCLKRXQiaSbxDTS+J","J09A1611","J09A_J","baTnyFUWPuPpTwLBFwLRuOhInJTPLbXtZIRxFnd","Hagen","Boele","80","58099","SpTTSZuNFXWa+V+yCAoKxhntDIuyXFZsUoiRmG/","KSA","Standard nach Anzahl Stromzähler"
"AURYHrLWcYEWdOWiX/Q/FYAnK+yxBfXdCqpXG+d","IYXQqvgtRVeGbTEVfyhfzWzYHqSSagWcBzaMnhd","J09A4011","J09A_L","YkTvrRHKKrSshZBTjxaOExBwHYxl+wSIkTQoXNV","Lüdenscheid","","20","58515","eEWKEnAwsvFTUXRUcYSJzSgDksVWYg/DBthBaeU","KSA","Standard nach Anzahl Stromzähler"
"sqYaaGLDyAVoLZSAdLEQWUGzRaVdyqGZkSOQZYV","yTQ+ToVwNbMQVnaJiUgbNiokWgJcUZUpSrcZpaM","J09A5405","J09A","dRaLYtCqlQaASpUBfQwZOOBxZRkBbqiWrkVtLqO","Halver","Halver","18","58553","oLssNSRJSiZPCmZQCPZauhVlVw/+xNuBVOWkugj","EVU","Standard nach Anzahl Stromzähler"
"vSXPRBpVWheNoi/frsAqSZsPirYeHwaiFpMlwcT","U+wISSKcZLXXnWKAZnGFWxwCBVsYjq/RUVUfLHK","J09A4011","J09A_L","ORWdTjDWPvPTWaNSVsMInSVkXJMlsggwymBuDQa","Lüdenscheid","","4","58507","AoJyTTAQ+yTSHYcORVXJMarQmVVrViVlRViyWTP","EVU","Standard nach Anzahl Stromzähler"
"H/VUdOCXYuDfRXUkVWHzwNegfP+ZrRJYqDaEeme","CSSjtWZPvVdTMfCRM+Bpbf+OQmZifstSpIISVTA","J09A5405","J09A","gNDOzKWcVWqcAVVbqvicUYNQbOwQHUVyifWNLyt","Halver","Halver","99","58553","BYYpSOUKIIKxNRGvERHHTWWPWbBVeBOjQAsmVxS","EVU","Standard nach Anzahl Stromzähler"
"NTTqDRXUMVMRTXVFqlqFXiVDlYoZAxNUADgMmVA","HolRsLKZoXhULxBdhvkCyznynzQaBXZSmVRrBQs","J09A1701","J09A_J","SdkxRmzUWZ+JTbxRdRgv+CcxpURiQWkQVewFCvs","Hagen","Vorhalle","55","58089","AHJKxPT+MlEcd+RVFbFdpWUmmNWTgsOScVsnQYn","KSA","Standard nach Anzahl Stromzähler"
"fyljToxdjlEvwjTwmTJSuTrGRciUjSUWIJteTdz","KmLmS+AeuSAYDOHWxYvvalZLYaRuBR/zJuUYWxU","J09A4011","J09A_L","Uxy+uTvtVBi/jHYnGmphMBzKJpXHyQegZVKPNoW","Lüdenscheid","","21","58513","RrDkWuztAXJPbCRhRqwVEnZFXfPLuVQLoPBXESQ","KSA","Standard nach Anzahl Stromzähler"
"WSQQDImpnUTENjjnCSiTJTHLUvzZNpWTFGZcqst","UlkNUkjOIBiMpSOBT+pAHqguVJijqvZgohZRTfs","J09A5402","J09A","XaPFKRrEyakHM+yWZaDYzSPGvtsSZmUdYYHjU+A","Halver","Halver","12","58553","unXQLEibVmwgP/VbpgxuSsGakdxQFTdinUCRpZE","KSA","Standard nach Anzahl Stromzähler"
"IRuYDhWmveVsZNjFowDZdgCrZXRuiCLgtS+TULR","QhFFRQKnV/W+WNXXkBkpYSIgdnejYBgJXTazVdc","J09A5401","J09A","mDQLugMQRMUUWkjaohZiMeQQRzEhh/YWvoVUIOH","Halver","Halver","8","58553","rHXlVijpBDELVciUGwDZyuQW/cffijWXAzTQYcU","EVU","Standard nach Anzahl Stromzähler"
"KQOzYVsJBYBbipPSSmrWZNIeHIqQHQVhgurLYdY","V/ulIhQWPupxXRDYoPq/iZTXjrtTVUEHUWVDoYj","J09A5016","J09A","ZvBToKMNzQBkEPSGAfvBbRMHWxRqrcvRBBWmyT/","Altena","Altena","42","58762","MZoATsdGmkhjMFxQpbDQSWybOTcLweKUkRQVixy","KSA","Standard nach Anzahl Stromzähler"
"hIogykVfoaUe+AY+nmPZIpVlUqYWWXePmWUAWel","SGeeRNzJRMJYFHaVQvdBRRzftkFXRscVhshDTWQ","J09A1701","J09A_J","ZB/TYiuQNjboQZAIQooKCQ+JTdBojpEqeEhvBcq","Hagen","Vorhalle","6","58089","iIufTXZVelVCcBRSfOQulKSxYJekTEZgCGZykfk","EVU","Standard nach Anzahl Stromzähler"
"zlUmkiwkhMXTnGdkrSgwuTpGImvdAXDWvVOiOYW","HYJwVQFQZNWEtV/zqwvUVDwQOSYQtyBRuUtUQUv","J09A1702","J09A_J","gNHTqaOTSXAyQPQSlkHR/YxiRHyyWGNXRncmqBr","Hagen","Vorhalle","6","58089","YyX/hLgVbkRlrDVgTnPPWmvxZrWYzuaXEVQiauu","KSA","Standard nach Anzahl Stromzähler"
"hzQAjFMAqAPoAPgjVhzvIsxqSslRXUUxpyUNGcl","ZUpTXQfaarZPJTicYkTSWQrTsRZBtAgoZBUYlsW","J09A6102","J09A","HRTGOXVXJSiqeUvnlEhSPibYrSLadJqiEWRHYWT","Neuenrade","Neuenrade","10","58809","RIatgoovTZqJGiUJLHNNcTiJcBaEEcwcBarLkaT","EVU","Standard nach Anzahl Stromzähler"
"uoD/FihPQZaUUCleQYttIOwBReYWDUwOVZFgFCF","RYxXprVCQFnYDoFsqnWmWWDMWnwaYrnqviGnXnu","J09A6105","J09A","'+/DtRJWifSpIDglygtiQO+mI/lBYFnedDWkRdGZ","Neuenrade","Neuenrade","23","58809","ALCUGXrrbzrAXzYXapsmNctJU+AyThJVPlNQNeT","EVU","Standard nach Anzahl Stromzähler"
"WOTTwRhYWvYnZCQpXtPEJSMzYliXRASttAeXelZ","bXnjqjarqPBWHVvRmISPXkDePIX+QRRbRXKwlVN","J09A4011","J09A_L","ZcFIDVSXtTTYytYpnePwx/nbuxaZbgiVSLQYP/w","Lüdenscheid","","14","58515","AjPwWNDQHBVuByVUTNSnTSibdrOvrDlMBnthvYc","KSA","Standard nach Anzahl Stromzähler"
"gmOHzEISXYKsYsryXygBEZejMzlFuURVnNTSkAN","LueUBSZjtWedSPEPGHkLPNDWJiKQpUXxmKPRHeW","J09A1703","J09A_J","ToHaSfnqlQd/YkUgd/lKWoZcMusdSOVTbHXQbWJ","Hagen","Vorhalle","8","58089","xpWUhZAlKdQY/qSyIiWVkBCPWxsUTkXVtpcSrQX","EVU","Standard nach Anzahl Stromzähler"
"ODRRcZnoUHTZaPQYUtcjncQYlfTTolHIXeRbPEb","paiZHfMiIbaHQDxev/UlUnYnGnUzySjUuosHfSi","J09A1701","J09A_J","IWsCtbkuTvAgx+ZRxCbInLt+cvqVCvXHTWXwSRT","Hagen","Vorhalle","14","58089","DRTQBUZWpAwxjUrtjsZpcqJQDkSXQeOSofHIAg/","EVU","Standard nach Anzahl Stromzähler"
"JNaTmOUNUWYoaRlWuQvlBSGxevMxgXrjqy/pGZc","qimTYNTgKYSVxPbUXMAQStYTaJQrYfQSfDlYorU","J09A6104","J09A","SCZQeaSLQydpZLWNzQkgVEiPuYRnKDRTYClrTZE","Neuenrade","Neuenrade","4","58809","OaWdAwVrLRdDaabGWfX+mWnZHxYwRUgXbDRYr+A","EVU","Standard nach Anzahl Stromzähler"
"TVyBvUTcoZUrSzMrOXutQafPghZN/PsTOWCnIro","gSLokQOwtVjdQDxXXNEouEKqHGlVgTlUmpVKiQW","J09A4011","J09A_L","SdneUkQ+dSqWwvRfvRzbGwYUxVRgbkyQX/nPBSi","Lüdenscheid","","5","58515","pyZXqbYYBCVZlOFDPOVSElVGoXPWDxYUjQIORPF","KSA","Standard nach Anzahl Stromzähler"
"quVSCzJCU+VYnTU+WSBVnY+DfiTLRFioEnwPyxl","NcmQDyZDPyATQhCQeZZUCi/LYnWtTwJrRATzzjK","J09A1702","J09A_J","SScofTXRzMUPoVFItDRZwoOteFTsLPJaXlVQyAS","Hagen","Vorhalle","8","58089","RlVNtkCPbWuGeKLw+dmAbYEdKeayomSbOLsMWfd","EVU","Standard nach Anzahl Stromzähler"
"LcHCrNeUUcPBWWTBrV/WdMPRcTOlDqXStpbqgCc","TvWJERGSWDJqZkTJAOJsRUqVHFhSWDGSrttyRGL","J09A1701","J09A_J","cIsMoRWjhzWGRt+MXvEYw+WAWD/YLXNfrcqpTYD","Hagen","Vorhalle","15","58089","YahcqCcHiXymXQCUceUflGLFCCRSicJQRZxmyJX","EVU","Standard nach Anzahl Stromzähler"
"BPXPRudgHZWSrwfOVeaGBMlVVwZlTVYGNNLifno","WzqOJZvLIhSK+PgNgUdbxLyZR+JtVoFTXYXpRnv","J09A1702","J09A_J","BXQJXDAAWpTQRKZLOXpuQkRiTDxRWZFfRzmmTES","Hagen","Vorhalle","5","58089","BBURNoxPVT/K/YvRIcJUCSpbCKdrkNbqC+hy/u/","EVU","Standard nach Anzahl Stromzähler"
